N11,20135727,1
N11,20141729,1
N11,20143806,1
N11,20143358,1
N11,20143345,1
N06,20142507,1
N06,19359524,8001
N11,20141476,1
N11,20141480,1
N11,20141493,1
N11,20141498,1
N11,20141520,1
N11,20143335,1
N11,20143336,1
N11,20143338,1
N11,20143359,1
N11,20143361,1
N06,20143510,1
N06,20143568,1
N11,20143808,1
N11,20143809,1
N11,20159914,1
N06,19357666,8001
N11,20141484,1
N11,20143799,1
N11,20135703,1
N11,20141499,1
N11,20141505,1
N11,20141508,1
N11,20141509,1
N06,20142126,1
N11,20143404,1
N06,20143554,1
N11,20141479,1
N11,20141488,1
N11,20141502,1
N11,20143812,1
N11,20143837,1
N11,20141512,1
N11,20143350,1
N11,20135729,1
N11,20141490,1
N11,20141510,1
APL,20143791,1
N11,20141496,1
N11,20135709,1
N11,20135716,1
N11,20135725,1
N11,20141500,1
N11,20143341,1
N11,20143368,1
N01,20140748,1
N11,20141474,1
N11,20141481,1
N11,20141489,1
N11,20141491,1
N11,20141504,1
N11,20143386,1
N11,20143394,1
N11,20143378,1
N11,20143385,1
N11,20143340,1
N11,20143343,1
N11,20143348,1
N11,20143352,1
N11,20143805,1
N06,19360330,8001
N11,20143339,1
N11,20143346,1
N11,20143355,1
N11,20143401,1
N11,20143813,1
N11,20143397,1
APL,20143780,1
N04,20159368,1
N11,20159892,1
N01,20160013,1
