N11,20114726,1
N11,20118418,1
N11,20100058,1
N11,20099310,1
N11,20114806,1
N06,19341585,8001
N11,20113264,1
N11,20113265,1
N11,20113348,1
N11,20113377,1
N11,20113263,1
N11,20113274,1
N11,20113286,1
N11,20113291,1
N11,20113292,1
N11,20113345,1
N11,20113349,1
N11,20113356,1
N11,20113357,1
N11,20113365,1
N11,20113366,1
N11,20113368,1
N11,20113381,1
N11,20113382,1
N11,20113393,1
N11,20113395,1
N11,20118038,1
N11,20119232,1
N11,20119233,1
N11,20100786,1
N11,20113272,1
N04,25779,15001
NC4,1485033,70001
N11,20113310,1
N11,20119220,1
N06,20118696,1
N11,20113296,1
N11,20113399,1
NC4,19659419,13001
N06,20118106,1
NC4,556050,50001
N04,30785,8638
N01,20100153,1
N06,20118702,1
N11,20100781,1
N11,20100782,1
N11,20100793,1
N11,20100797,1
N11,20100798,1
N11,20100799,1
N11,20100801,1
N11,20100805,1
N01,20100864,1
N11,20113282,1
N11,20113327,1
N11,20113361,1
N11,20113363,1
N11,20113379,1
N11,20113259,1
N11,20113260,1
N11,20113262,1
N11,20113267,1
N11,20113270,1
N11,20113271,1
N11,20113275,1
N11,20113278,1
N11,20113280,1
N11,20113281,1
N11,20113283,1
N11,20113284,1
N11,20113289,1
N11,20113290,1
N11,20113293,1
N11,20113294,1
N11,20113295,1
N11,20113297,1
N11,20113299,1
N11,20113300,1
N11,20113302,1
N11,20113305,1
N11,20113306,1
N11,20113307,1
N11,20113308,1
N11,20113309,1
N11,20113311,1
N11,20113312,1
N11,20113313,1
N11,20113315,1
N11,20113316,1
N11,20113317,1
N11,20113318,1
N11,20113319,1
N11,20113321,1
N11,20113323,1
N11,20113324,1
N11,20113333,1
N11,20113334,1
N11,20113335,1
N11,20113336,1
N11,20113340,1
N11,20113341,1
N11,20113343,1
N11,20113350,1
N11,20113351,1
N11,20113353,1
N11,20113354,1
N11,20113355,1
N11,20113358,1
N11,20113360,1
N11,20113362,1
N11,20113364,1
N11,20113369,1
N11,20113370,1
N11,20113371,1
N11,20113372,1
N11,20113375,1
N11,20113376,1
N11,20113380,1
N11,20113385,1
N11,20113386,1
N11,20113389,1
N11,20113391,1
N11,20113396,1
N11,20113398,1
N11,20118024,1
N11,20119222,1
N11,20119231,1
N11,20113388,1
N11,20119214,1
N11,20119219,1
N11,20119235,1
N11,20119221,1
N11,20119223,1
N06,20044411,1
