N11,19827192,1
N11,19808592,1
N11,19815172,1
N11,19815252,1
N11,19826808,1
N06,19819880,1
N11,19817935,1
N11,19818477,1
N11,19811870,1
N01,19575757,1
N11,19807344,1
N11,19802671,1
N11,19830652,1
N11,19826870,1
N11,19819684,1
APL,19819703,1
N06,19235623,8001
N11,19830664,1
N11,19830666,1
N11,19816888,1
N11,19816894,1
N11,19816909,1
N11,19817987,1
N11,19817994,1
N11,19819687,1
APL,19819706,1
N11,19821759,1
N11,19821782,1
N11,19826797,1
N11,19826821,1
N11,19827924,1
N11,19827932,1
N11,19827935,1
N11,19830661,1
N11,19816885,1
N11,19816890,1
APL,19821799,1
N11,19830616,1
APL,19802886,1
N11,19816901,1
N11,19817991,1
N11,19819675,1
N11,19830669,1
N06,19235809,8001
N11,19816905,1
N11,19818001,1
N11,19819680,1
N06,19828226,1
APL,19802956,1
N11,19816899,1
N11,19816903,1
N11,19817997,1
N11,19818002,1
N11,19818007,1
NC4,19216901,8001
APL,19811792,1
N11,19816892,1
N11,19819691,1
N06,19827170,1
N11,19816895,1
N06,19827071,1
N11,19819692,1
N11,19821785,1
NC4,1480381,70001
NC4,19219357,8001
N06,19237390,8001
NC4,19777510,1
N06,19825831,1
N11,19826791,1
N06,19827126,1
N11,19830610,1
N06,19237335,8001
N06,19821921,1
N11,19811473,1
N11,19819690,1
N11,19826788,1
NC4,1404949,8573
N11,19830615,1
N11,19811863,1
N11,19811866,1
N11,19819669,1
N11,19821758,1
APL,19802865,1
APL,19802927,1
APL,19802960,1
N11,19816893,1
APL,19816920,1
N11,19819679,1
N11,19827927,1
N06,19828286,1
N11,19817993,1
APL,19821801,1
APL,19811761,1
APL,19817965,1
N11,19819664,1
NC4,13006,8558
N01,1860485,20001
N06,19234922,8001
N11,19816887,1
N11,19816896,1
N11,19816902,1
N11,19816908,1
NC4,19817091,1
N01,19817553,1
N11,19819686,1
NC4,1877245,23001
APL,19816939,1
N01,19818567,1
N04,19819100,1
N11,19819665,1
N11,19819666,1
N11,19819668,1
N11,19819674,1
N11,19819683,1
N11,19819688,1
N11,19821761,1
N11,19821770,1
APL,19821795,1
APL,19821804,1
APL,19821815,1
APL,19821817,1
N11,19826800,1
N11,19827930,1
N11,19826822,1
N11,19826817,1
N04,19825880,1
N11,19827931,1
N04,1544916,44001
N11,19830600,1
N11,19830601,1
N11,19830607,1
N11,19830619,1
N11,19830625,1
N11,19830628,1
N11,19830643,1
N11,19830644,1
N11,19830653,1
N11,19830656,1
N11,19830658,1
N11,19830663,1
N11,19830665,1
N11,19830670,1
N11,19830676,1
N11,19830679,1
N11,19830683,1
N11,19830690,1
N11,19830693,1
N04,1404460,8573
NC4,19828566,1
N04,23658,15001
N06,19828299,1
