N11,19819670,1
N11,19788377,1
N11,19789464,1
N11,19817998,1
N11,19817729,1
N11,19788017,1
N11,19811856,1
N11,19817996,1
N11,19818003,1
N06,19819744,1
N11,19811857,1
N06,19819198,1
N06,19230388,8001
N06,19230397,8001
N06,19811115,1
N06,19810747,1
N06,19808653,1
N11,19788009,1
N11,19816889,1
N11,19819685,1
N11,19802626,1
N11,19802669,1
N11,19802681,1
N11,19802685,1
N11,19811834,1
N11,19811864,1
N11,19811880,1
N11,19816891,1
N11,19816897,1
N11,19816898,1
N11,19816904,1
N06,19817565,1
N06,19817587,1
N11,19817988,1
N11,19817989,1
N11,19818006,1
N06,19818527,1
N06,19818583,1
N06,19818607,1
N11,19819672,1
N11,19819673,1
N11,19819682,1
N11,19802622,1
N11,19811838,1
N11,19811882,1
N11,19811893,1
N11,19816900,1
N11,19816906,1
N11,19816911,1
N11,19819689,1
N11,19802642,1
N11,19811841,1
N11,19819677,1
N11,19802655,1
N11,19811862,1
N06,19819099,1
N11,19802659,1
N06,19808619,1
N11,19811886,1
N06,19227797,8001
N11,19802618,1
N11,19802630,1
N11,19811854,1
N11,19811869,1
N11,19811879,1
N06,19817558,1
N11,19811865,1
N11,19819678,1
N04,19216899,8001
N11,19802640,1
N11,19802653,1
N11,19811844,1
N11,19811850,1
N11,19818008,1
N06,19819759,1
N11,19802667,1
N11,19811849,1
N11,19816886,1
N04,19817788,1
N04,19219366,8001
N04,19777508,1
N11,19802657,1
N06,19817122,1
N06,19818546,1
N11,19811868,1
N11,19811877,1
N06,19228867,8001
N11,19802634,1
N11,19811860,1
N04,1404948,8573
N11,19811845,1
N11,19802612,1
N11,19802616,1
N11,19802620,1
N11,19802632,1
N11,19802638,1
N11,19802644,1
N11,19802661,1
N11,19802663,1
N11,19811835,1
N11,19811840,1
N11,19811858,1
N11,19811859,1
N11,19811871,1
N11,19811884,1
N11,19811889,1
N11,19818005,1
N06,19230660,8001
N11,19811833,1
N11,19811836,1
N11,19811843,1
N11,19811846,1
N11,19811851,1
N11,19811852,1
N11,19811853,1
N11,19811855,1
N11,19811861,1
N11,19811867,1
N11,19811872,1
N11,19811891,1
N11,19817999,1
N11,19819681,1
N11,19811837,1
N11,19811839,1
N11,19811847,1
N11,19811848,1
N11,19811873,1
N11,19811874,1
N11,19811875,1
N11,19811876,1
N11,19811878,1
N11,19811883,1
N11,19811890,1
N11,19811832,1
N11,19811842,1
N11,19811881,1
N11,19811885,1
N11,19811888,1
N11,19816907,1
N04,13005,8558
N04,19817089,1
N04,1877244,23001
N11,19817992,1
N11,19817995,1
N04,19496125,1
N11,19819663,1
N11,19819667,1
N11,19819671,1
